1,0.24778761061946908,0.3972602739726027,0.0,0.0684931506849315,0.10684474123539232,0.14084507042253522,0.0989399293286219,0.5675477239353917,0.6062992125984251,0.13772455089820362,0.9990599059905991,5
2,0.2831858407079646,0.5205479452054794,0.0,0.11643835616438358,0.14357262103505844,0.3380281690140845,0.21554770318021202,0.49412628487518584,0.3622047244094489,0.20958083832335334,0.9990199019901991,5
3,0.2831858407079646,0.4383561643835617,0.04,0.0958904109589041,0.13355592654424042,0.19718309859154928,0.1696113074204947,0.5088105726872254,0.4094488188976376,0.19161676646706588,0.9990199019901991,5
4,0.5840707964601769,0.10958904109589043,0.56,0.0684931506849315,0.10517529215358933,0.22535211267605634,0.19081272084805653,0.5822320117474312,0.3307086614173229,0.1497005988023952,0.9990199019901991,6
5,0.24778761061946908,0.3972602739726027,0.0,0.0684931506849315,0.10684474123539232,0.14084507042253522,0.0989399293286219,0.5675477239353917,0.6062992125984251,0.13772455089820362,0.9990599059905991,5
6,0.24778761061946908,0.36986301369863017,0.0,0.06164383561643836,0.10517529215358933,0.16901408450704225,0.12014134275618374,0.5675477239353917,0.6062992125984251,0.13772455089820362,0.9990599059905991,5
7,0.29203539823008856,0.3287671232876712,0.06,0.04794520547945206,0.09515859766277131,0.19718309859154928,0.1872791519434629,0.4647577092510986,0.4409448818897636,0.07784431137724551,0.9990599059905991,5
8,0.23893805309734514,0.363013698630137,0.0,0.020547945205479447,0.08848080133555927,0.19718309859154928,0.053003533568904596,0.33259911894273464,0.5118110236220473,0.0838323353293413,0.998999899989999,7
9,0.2831858407079646,0.3150684931506849,0.02,0.07534246575342467,0.1018363939899833,0.11267605633802817,0.04240282685512368,0.49412628487518584,0.48818897637795267,0.14371257485029937,0.9990499049904991,7
10,0.25663716814159293,0.2602739726027397,0.36,0.3561643835616438,0.09849749582637729,0.22535211267605634,0.3392226148409894,0.5675477239353917,0.48031496062992135,0.28143712574850305,0.9989498949894989,5
11,0.1858407079646018,0.3150684931506849,0.08,0.06164383561643836,0.14190317195325544,0.19718309859154928,0.20848056537102475,0.42804698972099975,0.4251968503937006,0.125748502994012,0.999079907990799,5
12,0.25663716814159293,0.2602739726027397,0.36,0.3561643835616438,0.09849749582637729,0.22535211267605634,0.3392226148409894,0.5675477239353917,0.48031496062992135,0.28143712574850305,0.9989498949894989,5
13,0.08849557522123894,0.339041095890411,0.0,0.04794520547945206,0.1285475792988314,0.2112676056338028,0.1872791519434629,0.3105726872246672,0.6614173228346458,0.11377245508982037,0.999009900990099,5
14,0.2831858407079646,0.3356164383561644,0.29,0.04794520547945206,0.17028380634390652,0.11267605633802817,0.0812720848056537,0.5381791483113044,0.4094488188976376,0.7365269461077845,0.999089908990899,5
15,0.38053097345132747,0.3424657534246575,0.18,0.19863013698630136,0.2737896494156928,0.7183098591549296,0.4911660777385159,0.6262848751835579,0.3307086614173229,0.3293413173652695,0.999079907990799,5
16,0.38053097345132747,0.3424657534246575,0.19,0.20547945205479454,0.2637729549248748,0.704225352112676,0.5017667844522968,0.6262848751835579,0.33858267716535423,0.35928143712574856,0.999079907990799,5
17,0.3451327433628319,0.10958904109589043,0.56,0.06164383561643836,0.13355592654424042,0.4788732394366197,0.34275618374558303,0.5014684287812056,0.4409448818897636,0.25149700598802394,0.9989498949894989,7
18,0.30973451327433627,0.30136986301369867,0.28,0.0547945205479452,0.5943238731218697,0.2112676056338028,0.17667844522968199,0.49412628487518584,0.29133858267716517,0.5688622754491018,0.9990699069906992,5
