1,20,0.13333333333333333,0.5333333333333333,0.2,0.3333333333333333,0.06666666666666667,0.5333333333333333,0.8666666666666667,0.0,0.4,0.4,0.6666666666666666,0.5333333333333333,0.0,0.5333333333333333,0.0,0.5333333333333333
2,9,0.3333333333333333,0.8,0.2,0.4666666666666667,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.8666666666666667,0.2,0.6,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.6666666666666666
3,4,0.26666666666666666,0.7333333333333333,0.4,0.5333333333333333,0.4,0.6666666666666666,0.4,0.13333333333333333,0.4,0.6666666666666666,0.2,0.4666666666666667,0.2,0.4666666666666667,0.2,0.6
4,14,0.4666666666666667,0.7333333333333333,0.4,0.4,0.2,0.3333333333333333,0.6,0.26666666666666666,0.4,0.26666666666666666,0.26666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.13333333333333333,0.5333333333333333
5,7,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.4,0.4,0.4,0.4,0.3333333333333333,0.6,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.6666666666666666
6,19,0.26666666666666666,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.2,0.5333333333333333,0.5333333333333333,0.4,0.6,0.3333333333333333,0.4,0.4,0.0,0.5333333333333333,0.6,0.4666666666666667
7,2,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.4,0.4,0.4666666666666667,0.4,0.4,0.13333333333333333,0.5333333333333333,0.4666666666666667,0.6666666666666666
8,1,0.06666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.06666666666666667,0.4,0.13333333333333333,0.4666666666666667
9,10,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.6666666666666666,0.4,0.13333333333333333,0.4,0.8,0.26666666666666666,0.5333333333333333,0.06666666666666667,0.4,0.06666666666666667,0.4666666666666667
10,13,0.7333333333333333,1.0,0.8666666666666667,0.6,0.4666666666666667,0.8666666666666667,0.13333333333333333,0.4,0.13333333333333333,0.8,0.06666666666666667,0.6,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.5333333333333333
11,24,0.2,0.6,0.3333333333333333,0.4666666666666667,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.2,0.5333333333333333,0.3333333333333333,0.4,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.4,0.4666666666666667
12,15,0.4,0.8666666666666667,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.4,0.4666666666666667,0.4,0.2,0.6666666666666666,0.4666666666666667,0.6,0.3333333333333333,0.6,0.3333333333333333,0.5333333333333333
13,7,0.26666666666666666,0.6,0.4,0.4666666666666667,0.4,0.4666666666666667,0.5333333333333333,0.4,0.13333333333333333,0.4,0.3333333333333333,0.7333333333333333,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.5333333333333333
14,13,0.4,0.6,0.5333333333333333,0.4,0.6,0.4666666666666667,0.5333333333333333,0.4,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.5333333333333333,0.4
15,18,0.3333333333333333,0.6,0.3333333333333333,0.4666666666666667,0.4,0.4,0.7333333333333333,0.4666666666666667,0.2,0.4666666666666667,0.2,0.6,0.13333333333333333,0.4666666666666667,0.3333333333333333,0.7333333333333333
16,6,0.4,0.6,0.3333333333333333,0.26666666666666666,0.2,0.6666666666666666,0.4,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4666666666666667,0.2,0.6,0.4,0.6
17,15,0.2,0.26666666666666666,0.26666666666666666,0.2,0.13333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.2,0.5333333333333333
18,3,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.4,0.5333333333333333,0.4,0.5333333333333333,0.7333333333333333,0.4666666666666667,0.7333333333333333,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.6
19,20,0.4,0.7333333333333333,0.4,0.5333333333333333,0.3333333333333333,0.4,0.7333333333333333,0.3333333333333333,0.4,0.7333333333333333,0.6,0.26666666666666666,0.2,0.8,0.13333333333333333,0.26666666666666666
20,10,0.13333333333333333,0.13333333333333333,0.2,0.2,0.06666666666666667,0.6666666666666666,0.4,0.2,0.4,0.8,0.26666666666666666,0.6,0.0,0.4666666666666667,0.06666666666666667,0.4666666666666667
21,10,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.5333333333333333,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.9333333333333333,0.3333333333333333,0.5333333333333333,0.0,0.4666666666666667,0.0,0.4666666666666667
22,8,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.4,0.4,0.4666666666666667,0.4,0.5333333333333333,0.2,0.5333333333333333,0.2,0.5333333333333333
23,19,0.2,0.13333333333333333,0.2,0.2,0.13333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.5333333333333333,0.6,0.5333333333333333
24,15,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.6,0.4,0.4666666666666667,0.3333333333333333,0.6,0.26666666666666666,0.5333333333333333,0.3333333333333333,0.3333333333333333
25,10,0.2,0.4,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4,0.4,0.26666666666666666,0.26666666666666666,0.9333333333333333,0.5333333333333333,0.8,0.06666666666666667,0.4,0.06666666666666667,0.4
26,3,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.2,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.7333333333333333,0.26666666666666666,0.4666666666666667,0.9333333333333333,0.06666666666666667,0.4666666666666667,0.26666666666666666,0.5333333333333333
27,13,0.4666666666666667,0.7333333333333333,0.7333333333333333,0.5333333333333333,0.6,0.2,0.5333333333333333,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.3333333333333333,0.4666666666666667
28,23,0.8,0.9333333333333333,0.8,0.5333333333333333,0.3333333333333333,0.6,0.6666666666666666,0.26666666666666666,0.2,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.6666666666666666,0.8,0.13333333333333333,0.4
29,8,0.4,0.6,0.5333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.4,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.6,0.4,0.5333333333333333,0.26666666666666666,0.5333333333333333
30,7,0.2,0.4,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4,0.4,0.3333333333333333,0.3333333333333333,0.4,0.4,0.6,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.5333333333333333
31,12,0.13333333333333333,0.2,0.2,0.26666666666666666,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333,0.4,0.0,0.0,0.4,0.0,0.5333333333333333,0.0,0.5333333333333333
32,12,0.06666666666666667,0.2,0.2,0.06666666666666667,0.06666666666666667,0.4,0.26666666666666666,0.06666666666666667,0.4666666666666667,0.5333333333333333,0.2,0.6666666666666666,0.0,0.4666666666666667,0.13333333333333333,0.6
33,24,0.5333333333333333,0.8,0.5333333333333333,0.4,0.26666666666666666,0.2,0.6666666666666666,0.26666666666666666,0.4666666666666667,0.8,0.7333333333333333,0.6,0.2,0.4666666666666667,0.2,0.26666666666666666
34,2,0.3333333333333333,0.6,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.6,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.4,0.5333333333333333,0.4,0.4,0.7333333333333333,0.5333333333333333,0.4666666666666667
35,13,0.4,0.6,0.6,0.4666666666666667,0.4,0.3333333333333333,0.4,0.2,0.3333333333333333,0.6666666666666666,0.6,0.6,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.4666666666666667
36,7,0.26666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.2,0.4,0.4,0.4,0.5333333333333333,0.4,0.3333333333333333,0.6,0.2,0.6666666666666666,0.26666666666666666,0.5333333333333333
37,15,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.2,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4,0.4666666666666667,0.4,0.5333333333333333,0.2,0.5333333333333333,0.2,0.5333333333333333
38,16,0.2,0.4,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.9333333333333333,0.5333333333333333,0.06666666666666667,0.7333333333333333,0.4,0.2,0.0,0.6666666666666666,0.26666666666666666,0.5333333333333333
39,7,0.26666666666666666,0.6,0.3333333333333333,0.4,0.4,0.5333333333333333,0.3333333333333333,0.26666666666666666,0.2,0.4666666666666667,0.3333333333333333,0.7333333333333333,0.4,0.5333333333333333,0.3333333333333333,0.7333333333333333
40,5,0.2,0.26666666666666666,0.2,0.4,0.13333333333333333,0.2,0.5333333333333333,0.4,0.6666666666666666,0.4666666666666667,0.4,1.0,0.0,0.5333333333333333,0.4666666666666667,0.5333333333333333
41,24,0.3333333333333333,0.7333333333333333,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.5333333333333333,0.06666666666666667,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.4666666666666667,0.2,0.5333333333333333,0.26666666666666666,0.5333333333333333
42,5,0.2,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.2,0.6,0.4,0.6
43,24,0.26666666666666666,0.4,0.4666666666666667,0.26666666666666666,0.2,0.6,0.4666666666666667,0.13333333333333333,0.5333333333333333,0.7333333333333333,0.2,0.4666666666666667,0.2,0.5333333333333333,0.26666666666666666,0.6
44,7,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.2,0.4666666666666667,0.4,0.5333333333333333,0.5333333333333333,0.4,0.4,0.6666666666666666,0.06666666666666667,0.5333333333333333,0.4,0.7333333333333333
45,22,0.4666666666666667,0.6,0.4,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.8,0.2,0.5333333333333333
46,24,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.2,0.5333333333333333,0.3333333333333333,0.4,0.4,0.2,0.5333333333333333,0.4,0.5333333333333333
47,23,0.3333333333333333,0.6,0.4,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.6,0.3333333333333333,0.2,0.4666666666666667,0.6,0.5333333333333333,0.4,0.5333333333333333,0.2,0.5333333333333333
48,7,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.4,0.4666666666666667,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.6,0.2,0.6
49,18,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.4,0.4,0.4666666666666667,0.4666666666666667,0.2,0.3333333333333333,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.4,0.4,0.4666666666666667,0.4666666666666667
